"HIT_scenarioID","HIT_healthclaim","HIT_likes","HIT_shares","HIT_profilepic","HIT_profession"
"179","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","30","CFD-AF-238-185-N.jpg","Cook"
"646","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","0","CFD-AM-241-287-N.jpg","Cook"
"547","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","0","CFD-BM-033-003-N.jpg","Professor"
"512","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","30","CFD-BF-202-109-N.jpg","Professor"
"133","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","0","CFD-BM-222-173-N.jpg","Social Media Health Influencer"
"338","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","30","CFD-BM-252-161-N.jpg","Nurse"
"583","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","0","CFD-AF-213-126-N.jpg","Professor"
"425","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","30","CFD-AM-241-287-N.jpg","Cook"
"596","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","30","CFD-AF-236-145-N.jpg","Social Media Health Influencer"
"38","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","30","CFD-WM-258-125-N.jpg","Professor"
"410","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","30","CFD-AM-239-147-N.jpg","Nurse"
"102","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","3600","CFD-BF-251-211-N.jpg","Cook"
"16","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","0","CFD-WF-221-005-N.jpg","Nurse"
"322","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","0","CFD-BF-251-211-N.jpg","Cook"
"440","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","30","CFD-WF-246-087-N.jpg","Professor"
"176","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-AF-238-185-N.jpg","Cook"
"592","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","0","CFD-AF-223-183-N.jpg","Nurse"
"528","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","3600","CFD-BF-228-212-N.jpg","Social Media Health Influencer"
"90","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","3600","CFD-BF-224-002-N.jpg","Nurse"
"96","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","3600","CFD-BF-228-212-N.jpg","Social Media Health Influencer"
"648","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","3600","CFD-AM-241-287-N.jpg","Cook"
"593","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","30","CFD-AF-223-183-N.jpg","Nurse"
"171","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","3600","CFD-AF-236-145-N.jpg","Social Media Health Influencer"
"403","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","0","CFD-AM-219-101-N.jpg","Professor"
"184","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","0","CFD-AM-219-101-N.jpg","Professor"
"202","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","0","CFD-AM-247-165-N.jpg","Social Media Health Influencer"
"216","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","3600","CFD-AM-241-287-N.jpg","Cook"
"199","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","0","CFD-AM-247-165-N.jpg","Social Media Health Influencer"
"311","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","30","CFD-BF-228-212-N.jpg","Social Media Health Influencer"
"568","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","0","CFD-BM-230-232-N.jpg","Cook"
"175","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","0","CFD-AF-238-185-N.jpg","Cook"
"522","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","3600","CFD-BF-224-002-N.jpg","Nurse"
"366","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","3600","CFD-AF-213-126-N.jpg","Professor"
"206","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","30","CFD-AM-247-165-N.jpg","Social Media Health Influencer"
"487","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","0","CFD-WM-221-091-N.jpg","Social Media Health Influencer"
"95","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-BF-228-212-N.jpg","Social Media Health Influencer"
"129","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","3600","CFD-BM-222-173-N.jpg","Social Media Health Influencer"
"302","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","30","CFD-BF-224-002-N.jpg","Nurse"
"125","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","30","CFD-BM-252-161-N.jpg","Nurse"
"567","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","3600","CFD-BM-222-173-N.jpg","Social Media Health Influencer"
"237","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"209","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","30","CFD-AM-241-287-N.jpg","Cook"
"580","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","0","CFD-AF-213-126-N.jpg","Professor"
"161","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","30","CFD-AF-223-183-N.jpg","Nurse"
"47","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","30","CFD-WM-204-031-N.jpg","Nurse"
"88","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","0","CFD-BF-224-002-N.jpg","Nurse"
"144","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","3600","CFD-BM-230-232-N.jpg","Cook"
"354","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-BM-230-232-N.jpg","Cook"
"40","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","0","CFD-WM-258-125-N.jpg","Professor"
"43","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","0","CFD-WM-258-125-N.jpg","Professor"
"168","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","3600","CFD-AF-236-145-N.jpg","Social Media Health Influencer"
"539","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","30","CFD-BF-251-211-N.jpg","Cook"
"449","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","30","CFD-WF-221-005-N.jpg","Nurse"
"550","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","0","CFD-BM-252-161-N.jpg","Nurse"
"532","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","0","CFD-BF-251-211-N.jpg","Cook"
"643","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","0","CFD-AM-241-287-N.jpg","Cook"
"77","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-BF-202-109-N.jpg","Professor"
"489","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","3600","CFD-WM-221-091-N.jpg","Social Media Health Influencer"
"151","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","0","CFD-AF-213-126-N.jpg","Professor"
"357","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","3600","CFD-BM-230-232-N.jpg","Cook"
"267","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","3600","CFD-WM-204-031-N.jpg","Nurse"
"11","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","30","CFD-WF-221-005-N.jpg","Nurse"
"404","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","30","CFD-AM-219-101-N.jpg","Professor"
"228","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-WF-221-005-N.jpg","Nurse"
"318","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-BF-251-211-N.jpg","Cook"
"453","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","3600","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"398","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","30","CFD-AM-219-101-N.jpg","Professor"
"50","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-WM-204-031-N.jpg","Nurse"
"119","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","30","CFD-BM-252-161-N.jpg","Nurse"
"255","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-WM-258-125-N.jpg","Professor"
"86","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-BF-224-002-N.jpg","Nurse"
"34","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","0","CFD-WF-245-084-N.jpg","Cook"
"245","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","30","CFD-WF-245-084-N.jpg","Cook"
"295","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","0","CFD-BF-202-109-N.jpg","Professor"
"106","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","0","CFD-BF-251-211-N.jpg","Cook"
"186","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","3600","CFD-AM-219-101-N.jpg","Professor"
"46","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","0","CFD-WM-204-031-N.jpg","Nurse"
"450","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","3600","CFD-WF-221-005-N.jpg","Nurse"
"459","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","3600","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"507","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","3600","CFD-BF-202-109-N.jpg","Professor"
"319","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","0","CFD-BF-251-211-N.jpg","Cook"
"78","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","3600","CFD-BF-202-109-N.jpg","Professor"
"503","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","30","CFD-WM-248-036-N.jpg","Cook"
"265","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","0","CFD-WM-204-031-N.jpg","Nurse"
"13","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","0","CFD-WF-221-005-N.jpg","Nurse"
"607","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","0","CFD-AF-238-185-N.jpg","Cook"
"37","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","0","CFD-WM-258-125-N.jpg","Professor"
"343","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","0","CFD-BM-222-173-N.jpg","Social Media Health Influencer"
"27","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","3600","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"158","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-AF-223-183-N.jpg","Nurse"
"563","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","30","CFD-BM-222-173-N.jpg","Social Media Health Influencer"
"506","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","30","CFD-BF-202-109-N.jpg","Professor"
"276","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","3600","CFD-WM-221-091-N.jpg","Social Media Health Influencer"
"626","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","30","CFD-AM-239-147-N.jpg","Nurse"
"416","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","30","CFD-AM-247-165-N.jpg","Social Media Health Influencer"
"573","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","3600","CFD-BM-230-232-N.jpg","Cook"
"153","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","3600","CFD-AF-213-126-N.jpg","Professor"
"31","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","0","CFD-WF-245-084-N.jpg","Cook"
"396","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","3600","CFD-AF-238-185-N.jpg","Cook"
"55","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","0","CFD-WM-221-091-N.jpg","Social Media Health Influencer"
"53","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","30","CFD-WM-204-031-N.jpg","Nurse"
"381","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-AF-236-145-N.jpg","Social Media Health Influencer"
"394","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","0","CFD-AF-238-185-N.jpg","Cook"
"627","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","3600","CFD-AM-239-147-N.jpg","Nurse"
"419","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","30","CFD-AM-247-165-N.jpg","Social Media Health Influencer"
"215","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","30","CFD-AM-241-287-N.jpg","Cook"
"502","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","0","CFD-WM-248-036-N.jpg","Cook"
"448","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","0","CFD-WF-221-005-N.jpg","Nurse"
"605","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","30","CFD-AF-238-185-N.jpg","Cook"
"122","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-BM-252-161-N.jpg","Nurse"
"194","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-AM-239-147-N.jpg","Nurse"
"623","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","30","CFD-AM-239-147-N.jpg","Nurse"
"552","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","3600","CFD-BM-252-161-N.jpg","Nurse"
"473","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","30","CFD-WM-258-125-N.jpg","Professor"
"15","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","3600","CFD-WF-221-005-N.jpg","Nurse"
"124","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","0","CFD-BM-252-161-N.jpg","Nurse"
"263","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","30","CFD-WM-204-031-N.jpg","Nurse"
"291","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-BF-202-109-N.jpg","Professor"
"336","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-BM-252-161-N.jpg","Nurse"
"247","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","0","CFD-WF-245-084-N.jpg","Cook"
"617","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","30","CFD-AM-219-101-N.jpg","Professor"
"456","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","3600","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"615","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","3600","CFD-AM-219-101-N.jpg","Professor"
"501","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","3600","CFD-WM-248-036-N.jpg","Cook"
"388","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","0","CFD-AF-238-185-N.jpg","Cook"
"334","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","0","CFD-BM-252-161-N.jpg","Nurse"
"462","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","3600","CFD-WF-245-084-N.jpg","Cook"
"26","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","30","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"304","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","0","CFD-BF-224-002-N.jpg","Nurse"
"467","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","30","CFD-WF-245-084-N.jpg","Cook"
"23","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"355","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","0","CFD-BM-230-232-N.jpg","Cook"
"239","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","30","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"197","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","30","CFD-AM-239-147-N.jpg","Nurse"
"484","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","0","CFD-WM-204-031-N.jpg","Nurse"
"405","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","3600","CFD-AM-219-101-N.jpg","Professor"
"469","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","0","CFD-WM-258-125-N.jpg","Professor"
"452","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","30","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"5","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","30","CFD-WF-246-087-N.jpg","Professor"
"363","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-AF-213-126-N.jpg","Professor"
"531","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","3600","CFD-BF-228-212-N.jpg","Social Media Health Influencer"
"8","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","30","CFD-WF-246-087-N.jpg","Professor"
"25","Yoghurt helps you build resistance to common diseases, because it contains probiotics","5700","0","CFD-WF-237-067-N.jpg","Social Media Health Influencer"
"3","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","3600","CFD-WF-246-087-N.jpg","Professor"
"383","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","30","CFD-AF-236-145-N.jpg","Social Media Health Influencer"
"269","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","30","CFD-WM-204-031-N.jpg","Nurse"
"112","Yoghurt helps you build resistance to common diseases, because it contains probiotics","57","0","CFD-BM-033-003-N.jpg","Professor"
"619","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","0","CFD-AM-219-101-N.jpg","Professor"
"510","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","3600","CFD-BF-202-109-N.jpg","Professor"
"628","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","0","CFD-AM-239-147-N.jpg","Nurse"
"421","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","0","CFD-AM-247-165-N.jpg","Social Media Health Influencer"
"360","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","3600","CFD-BM-230-232-N.jpg","Cook"
"279","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","3600","CFD-WM-221-091-N.jpg","Social Media Health Influencer"
"57","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","3600","CFD-WM-221-091-N.jpg","Social Media Health Influencer"
"426","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-AM-241-287-N.jpg","Cook"
"264","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","0","3600","CFD-WM-204-031-N.jpg","Nurse"
"230","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","30","CFD-WF-221-005-N.jpg","Nurse"
"368","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","30","CFD-AF-213-126-N.jpg","Professor"
"535","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","57","0","CFD-BF-251-211-N.jpg","Cook"
"549","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","5700","3600","CFD-BM-033-003-N.jpg","Professor"
"268","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","5700","0","CFD-WM-204-031-N.jpg","Nurse"
"174","Yoghurt helps you build resistance to common diseases, because it contains probiotics","0","3600","CFD-AF-238-185-N.jpg","Cook"
"497","Yoghurt helps reduce food intake without feeling hungry, because it contains added fibres","0","30","CFD-WM-248-036-N.jpg","Cook"
"429","Yoghurt keeps you active and going for longer, because it contains slow-release carbohydrates","57","3600","CFD-AM-241-287-N.jpg","Cook"